RowID,OrderID,OrderDate,CustomerID,ProductID,ProductName,Sales,Quantity
6132,CA-2014-163447,27/12/14,TB-21190,FUR-CH-10004477,"Global Push Button Manager's Chair, Indigo",767.214,14
6133,CA-2017-145737,15/9/17,AB-10165,OFF-PA-10001033,Xerox 1893,163.96,5
6134,CA-2016-148096,16/8/16,AO-10810,FUR-TA-10004152,"Barricks 18"" x 48"" Non-Folding Utility Table with Bottom Storage Shelf",161.28,2
6135,CA-2016-146766,4/11/16,TT-21220,OFF-AR-10002135,Boston Heavy-Duty Trimline Electric Pencil Sharpeners,192.8,4
6136,CA-2015-105613,18/10/15,KN-16705,TEC-AC-10000521,"Verbatim Slim CD and DVD Storage Cases, 50/Pack",27.696,3
6137,CA-2015-105613,18/10/15,KN-16705,OFF-AP-10000026,Tripp Lite Isotel 6 Outlet Surge Protector with Fax/Modem Protection,73.164,6
6138,US-2016-142251,31/10/16,FO-14305,OFF-PA-10002986,Xerox 1898,32.064,6
6139,CA-2014-131247,30/3/14,GA-14725,FUR-BO-10001337,O'Sullivan Living Dimensions 2-Shelf Bookcases,205.666,2
6140,US-2015-113593,18/4/15,NC-18415,OFF-ST-10000532,Advantus Rolling Drawer Organizers,115.44,3
6141,CA-2017-121083,9/7/17,JF-15190,OFF-PA-10001497,Xerox 1914,274.8,5
6142,CA-2017-121083,9/7/17,JF-15190,OFF-ST-10002554,Tennsco Industrial Shelving,195.64,4
6143,CA-2017-121083,9/7/17,JF-15190,TEC-PH-10001336,Digium D40 VoIP phone,257.98,2
6144,CA-2017-121083,9/7/17,JF-15190,OFF-AR-10002987,Prismacolor Color Pencil Set,119.04,6
6145,CA-2017-151190,27/6/17,GT-14710,OFF-PA-10000575,"Wirebound Message Books, Four 2 3/4 x 5 White Forms per Page",20.07,3
6146,CA-2014-133543,22/12/14,KM-16660,OFF-AR-10003394,Newell 332,11.76,4
6147,CA-2017-105130,21/11/17,PJ-18835,OFF-AR-10003394,Newell 332,11.76,4
6148,CA-2017-105130,21/11/17,PJ-18835,OFF-BI-10001191,Canvas Sectional Post Binders,40.736,2
6149,CA-2016-161928,27/6/16,AC-10660,TEC-PH-10003484,Ooma Telo VoIP Home Phone System,201.584,2
6150,CA-2017-101322,28/12/17,JG-15310,FUR-CH-10003968,Novimex Turbo Task Chair,340.704,6
6151,US-2016-106600,8/4/16,RM-19375,FUR-BO-10001608,"Hon Metal Bookcases, Black",354.9,5
6152,CA-2014-111871,18/3/14,EK-13795,FUR-BO-10004218,"Bush Heritage Pine Collection 5-Shelf Bookcase, Albany Pine Finish, *Special Order",1198.33,10
6153,CA-2017-139437,3/7/17,RD-19585,OFF-ST-10002485,Rogers Deluxe File Chest,87.92,4
6154,CA-2017-151484,20/4/17,CV-12805,FUR-FU-10001876,"Computer Room Manger, 14""",51.968,2
6155,CA-2017-151484,20/4/17,CV-12805,OFF-ST-10002370,"Sortfiler Multipurpose Personal File Organizer, Black",51.336,3
6156,CA-2017-151484,20/4/17,CV-12805,OFF-ST-10000142,Deluxe Rollaway Locking File with Drawer,332.704,1
6157,CA-2017-151484,20/4/17,CV-12805,FUR-FU-10004671,"Executive Impressions 12"" Wall Clock",42.408,3
6158,CA-2016-104150,3/8/16,AG-10330,OFF-EN-10002504,"Tyvek  Top-Opening Peel & Seel Envelopes, Plain White",81.54,3
6159,CA-2016-104150,3/8/16,AG-10330,TEC-AC-10004803,Sony Micro Vault Click 4 GB USB 2.0 Flash Drive,167.28,12
6160,CA-2016-161025,3/12/16,GM-14440,OFF-ST-10001932,Fellowes Staxonsteel Drawer Files,772.68,4
6161,CA-2014-103989,19/3/14,MC-17605,TEC-PH-10004667,Cisco 8x8 Inc. 6753i IP Business Phone System,323.976,3
6162,CA-2014-103989,19/3/14,MC-17605,OFF-LA-10000443,Avery 501,11.808,4
6163,CA-2014-103989,19/3/14,MC-17605,OFF-ST-10000918,Crate-A-Files,26.16,3
6164,CA-2014-103989,19/3/14,MC-17605,OFF-BI-10001196,"Avery Flip-Chart Easel Binder, Black",33.57,5
6165,CA-2014-103989,19/3/14,MC-17605,FUR-FU-10003981,Eldon Wave Desk Accessories,4.992,3
6166,CA-2014-103989,19/3/14,MC-17605,FUR-FU-10002508,Document Clip Frames,20.016,3
6167,CA-2014-103989,19/3/14,MC-17605,TEC-AC-10002647,"Logitech Wireless Boombox Speaker - portable - wireless, wired",170.24,2
6168,CA-2015-142433,20/4/15,ES-14020,OFF-PA-10002377,Xerox 1916,117.456,3
6169,CA-2015-132815,19/9/15,RW-19540,OFF-PA-10004530,Personal Creations Ink Jet Cards and Labels,22.96,2
6170,CA-2014-101266,27/8/14,MM-17920,OFF-PA-10002986,Xerox 1898,13.36,2
6171,CA-2016-141523,19/12/16,MH-17440,OFF-BI-10000948,"GBC Laser Imprintable Binding System Covers, Desert Sand",34.248,3
6172,CA-2016-141523,19/12/16,MH-17440,OFF-AR-10001545,Newell 326,3.52,2
6173,US-2014-106299,2/8/14,NZ-18565,OFF-BI-10001758,Wilson Jones 14 Line Acrylic Coated Pressboard Data Binders,26.7,5
6174,US-2014-106299,2/8/14,NZ-18565,TEC-AC-10003237,Memorex Micro Travel Drive 4 GB,21.2,2
6175,US-2014-106299,2/8/14,NZ-18565,OFF-ST-10002011,Smead Adjustable Mobile File Trolley with Lockable Top,838.38,2
6176,CA-2015-158421,21/9/15,GB-14575,FUR-CH-10000309,Global Comet Stacking Arm Chair,1690.04,4
6177,CA-2015-158421,21/9/15,GB-14575,OFF-ST-10002444,Recycled Eldon Regeneration Jumbo File,85.96,7
6178,CA-2015-158421,21/9/15,GB-14575,OFF-EN-10001453,"Tyvek Interoffice Envelopes, 9 1/2"" x 12 1/2"", 100/Box",121.96,2
6179,CA-2015-158421,21/9/15,GB-14575,OFF-PA-10001801,Xerox 193,23.92,4
6180,CA-2015-158421,21/9/15,GB-14575,OFF-ST-10000563,Fellowes Bankers Box Stor/Drawer Steel Plus,63.96,2
6181,CA-2015-158421,21/9/15,GB-14575,TEC-PH-10000369,HTC One Mini,629.95,5
6182,CA-2015-158421,21/9/15,GB-14575,TEC-PH-10002538,Grandstream GXP1160 VoIP phone,113.73,3
6183,CA-2015-158421,21/9/15,GB-14575,OFF-BI-10000050,"Angle-D Binders with Locking Rings, Label Holders",14.6,2
6184,CA-2015-158421,21/9/15,GB-14575,OFF-ST-10004186,"Stur-D-Stor Shelving, Vertical 5-Shelf: 72""H x 36""W x 18 1/2""D",887.84,8
6185,CA-2016-143609,11/12/16,DB-13270,FUR-CH-10004218,"Global Fabric Manager's Chair, Dark Gray",403.92,5
6186,CA-2015-138331,7/8/15,JK-15625,OFF-AR-10002952,Stanley Contemporary Battery Pencil Sharpeners,106.8,10
6187,CA-2015-138954,15/11/15,MH-17785,OFF-ST-10003058,Eldon Mobile Mega Data Cart  Mega Stackable  Add-On Trays,70.95,3
6188,CA-2015-138954,15/11/15,MH-17785,OFF-BI-10003963,Cardinal Holdit Data Disk Pockets,34.944,6
6189,CA-2015-138954,15/11/15,MH-17785,OFF-AR-10001955,Newell 319,119.04,6
6190,CA-2017-157903,4/4/17,AM-10705,TEC-PH-10004345,Cisco SPA 502G IP Phone,383.84,4
6191,CA-2016-157259,24/12/16,JM-15535,FUR-FU-10003192,Luxo Adjustable Task Clamp Lamp,799.56,9
6192,CA-2017-107986,13/12/17,MW-18220,OFF-ST-10001325,Sterilite Officeware Hinged File Box,31.44,3
6193,CA-2017-104927,22/12/17,AG-10330,OFF-PA-10000019,Xerox 1931,25.92,5
6194,CA-2017-104927,22/12/17,AG-10330,OFF-BI-10003429,"Cardinal HOLDit! Binder Insert Strips,Extra Strips",6.33,5
6195,CA-2017-104927,22/12/17,AG-10330,OFF-PA-10000176,Xerox 1887,75.88,5
6196,CA-2017-113453,21/10/17,CM-12160,TEC-PH-10004165,Mitel MiVoice 5330e IP Phone,329.988,2
6197,CA-2017-113453,21/10/17,CM-12160,OFF-ST-10000352,Acco Perma 2700 Stacking Storage Drawers,71.376,3
6198,CA-2015-149909,13/11/15,RA-19915,OFF-PA-10000726,"Black Print Carbonless Snap-Off Rapid Letter, 8 1/2"" x 7""",63.77,7
6199,CA-2015-149909,13/11/15,RA-19915,TEC-PH-10001536,Spigen Samsung Galaxy S5 Case Wallet,50.97,3
6200,CA-2015-149909,13/11/15,RA-19915,OFF-PA-10001790,Xerox 1910,96.08,2
6201,CA-2015-146675,16/4/15,SB-20185,TEC-CO-10001766,Canon PC940 Copier,1439.968,4
6202,CA-2015-146675,16/4/15,SB-20185,TEC-AC-10004396,Logitech Keyboard K120,43.56,3
6203,CA-2016-118332,16/12/16,PK-19075,FUR-CH-10001708,Office Star - Contemporary Swivel Chair with Padded Adjustable Arms and Flex Back,563.92,5
6204,CA-2016-133669,21/10/16,SV-20935,TEC-PH-10001305,Panasonic KX TS208W Corded phone,235.152,8
6205,CA-2017-145660,1/12/17,MG-17650,FUR-FU-10002885,Magna Visual Magnetic Picture Hangers,7.712,2
6206,CA-2016-133697,20/10/16,CM-12445,OFF-PA-10000726,"Black Print Carbonless Snap-Off Rapid Letter, 8 1/2"" x 7""",51.016,7
6207,CA-2016-133697,20/10/16,CM-12445,OFF-FA-10003112,Staples,25.248,4
6208,CA-2016-133697,20/10/16,CM-12445,FUR-CH-10002372,Office Star - Ergonomically Designed Knee Chair,56.686,1
6209,CA-2017-148138,29/9/17,ME-18010,OFF-ST-10000563,Fellowes Bankers Box Stor/Drawer Steel Plus,51.168,2
6210,CA-2017-119809,18/8/17,YS-21880,OFF-BI-10003925,Fellowes PB300 Plastic Comb Binding Machine,2793.528,9
6211,CA-2017-119809,18/8/17,YS-21880,OFF-ST-10003306,Letter Size Cart,1000.02,7
6212,CA-2017-119809,18/8/17,YS-21880,FUR-FU-10001475,"Contract Clock, 14"", Brown",65.94,3
6213,CA-2017-149944,12/11/17,MB-17305,OFF-FA-10003495,Staples,18.24,3
6214,CA-2017-149944,12/11/17,MB-17305,OFF-AP-10004708,Fellowes Superior 10 Outlet Split Surge Protector,76.12,2
6215,CA-2014-128538,11/10/14,AS-10240,OFF-EN-10001219,"#10- 4 1/8"" x 9 1/2"" Security-Tint Envelopes",7.64,1
6216,CA-2015-161711,28/11/15,MC-17425,FUR-FU-10000087,"Executive Impressions 14"" Two-Color Numerals Wall Clock",68.16,3
6217,CA-2015-161711,28/11/15,MC-17425,OFF-EN-10001539,Staple envelope,62.24,8
6218,US-2015-129553,27/7/15,PG-18820,TEC-PH-10004897,Mediabridge Sport Armband iPhone 5s,29.97,3
6219,CA-2016-160220,20/10/16,JS-16030,TEC-PH-10001300,"iKross Bluetooth Portable Keyboard + Cell Phone Stand Holder + Brush for Apple iPhone 5S 5C 5, 4S 4",125.7,6
6220,CA-2016-160220,20/10/16,JS-16030,TEC-PH-10001557,Pyle PMP37LED,191.98,2
6221,CA-2016-160220,20/10/16,JS-16030,OFF-ST-10000617,Woodgrain Magazine Files by Perma,20.86,7
6222,US-2017-157224,14/9/17,JB-16000,OFF-LA-10000121,Avery 48,56.7,9
6223,CA-2017-140627,23/12/17,DK-12985,FUR-FU-10000087,"Executive Impressions 14"" Two-Color Numerals Wall Clock",72.704,4
6224,CA-2017-140627,23/12/17,DK-12985,OFF-AR-10000422,Pencil and Crayon Sharpener,12.264,7
6225,CA-2017-140627,23/12/17,DK-12985,OFF-ST-10004123,Safco Industrial Wire Shelving System,218.352,3
6226,CA-2015-133445,5/10/15,JF-15490,FUR-BO-10003660,"Bush Cubix Collection Bookcases, Fully Assembled",66.294,1
6227,CA-2015-133445,5/10/15,JF-15490,FUR-CH-10000422,Global Highback Leather Tilter in Burgundy,291.168,4
6228,CA-2014-148782,2/11/14,PO-18850,TEC-PH-10002923,"Logitech B530 USB Headset - headset - Full size, Binaural",88.776,3
6229,CA-2016-148208,22/1/16,BT-11530,TEC-PH-10004093,Panasonic Kx-TS550,110.376,4
6230,CA-2016-148208,22/1/16,BT-11530,TEC-AC-10000171,"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 25/Pack",55.176,3
6231,CA-2017-127656,11/7/17,NW-18400,OFF-AR-10001166,Staples in misc. colors,30.32,4
6232,US-2017-142188,11/9/17,JF-15415,FUR-CH-10003199,Office Star - Contemporary Task Swivel Chair,177.568,2
6233,US-2017-142188,11/9/17,JF-15415,OFF-PA-10002005,Xerox 225,19.44,3
6234,US-2017-142188,11/9/17,JF-15415,OFF-PA-10004101,Xerox 1894,71.28,11
6235,US-2017-142188,11/9/17,JF-15415,OFF-BI-10004600,Ibico Ibimaster 300 Manual Binding System,1471.96,5
6236,US-2017-142188,11/9/17,JF-15415,TEC-PH-10000127,iOttie XL Car Mount,79.96,5
6237,CA-2016-144400,23/2/16,AC-10420,OFF-EN-10004386,"Recycled Interoffice Envelopes with String and Button Closure, 10 x 13",57.576,3
6238,US-2016-155180,22/1/16,TB-21280,OFF-BI-10004506,Wilson Jones data.warehouse D-Ring Binders with DublLock,26.336,4
6239,CA-2015-134075,12/12/15,HA-14905,FUR-FU-10004597,Eldon Cleatmat Chair Mats for Medium Pile Carpets,166.5,3
6240,CA-2015-134075,12/12/15,HA-14905,OFF-ST-10001496,Standard Rollaway File with Lock,360.38,2
6241,US-2016-131912,29/10/16,LH-17155,OFF-BI-10004236,"XtraLife ClearVue Slant-D Ring Binder, White, 3""",11.744,1
6242,CA-2017-141572,28/5/17,LO-17170,FUR-FU-10001185,"Advantus Employee of the Month Certificate Frame, 11 x 13-1/2",247.44,8
6243,CA-2014-134621,21/12/14,DP-13390,OFF-BI-10000977,Ibico Plastic Spiral Binding Combs,18.24,2
6244,CA-2016-165561,24/11/16,CR-12580,OFF-SU-10004782,"Elite 5"" Scissors",25.35,3
6245,CA-2015-112305,20/11/15,KB-16405,OFF-AR-10002067,Newell 334,119.04,6
6246,CA-2015-112305,20/11/15,KB-16405,FUR-FU-10002364,"Eldon Expressions Wood Desk Accessories, Oak",22.14,3
6247,CA-2015-112305,20/11/15,KB-16405,TEC-AC-10002018,AmazonBasics 3-Button USB Wired Mouse,13.98,2
6248,CA-2017-121580,29/5/17,ML-17410,OFF-BI-10000632,Satellite Sectional Post Binders,43.41,1
6249,CA-2017-121580,29/5/17,ML-17410,FUR-FU-10003981,Eldon Wave Desk Accessories,6.24,3
6250,CA-2017-121580,29/5/17,ML-17410,OFF-AP-10001564,Hoover Commercial Lightweight Upright Vacuum with E-Z Empty Dirt Cup,465.16,2
6251,CA-2017-121580,29/5/17,ML-17410,OFF-PA-10004082,"Adams Telephone Message Book w/Frequently-Called Numbers Space, 400 Messages per Book",7.98,1
6252,CA-2014-101147,2/12/14,MC-17575,OFF-AP-10004249,Staple holder,2.394,1
6253,CA-2014-165806,7/4/14,VM-21685,OFF-PA-10003441,Xerox 226,58.32,9
6254,CA-2014-165806,7/4/14,VM-21685,TEC-PH-10004922,RCA Visys Integrated PBX 8-Line Router,200.97,3
6255,CA-2015-151624,8/9/15,VW-21775,FUR-FU-10001731,Acrylic Self-Standing Desk Frames,21.36,8
6256,CA-2017-139444,9/9/17,GK-14620,OFF-LA-10000134,Avery 511,9.856,4
6257,CA-2015-133977,6/9/15,AT-10435,OFF-BI-10003166,GBC Plasticlear Binding Covers,3.444,1
6258,CA-2017-141425,2/11/17,AR-10825,OFF-SU-10000646,Premier Automatic Letter Opener,384.592,2
6259,CA-2015-133536,28/3/15,JH-15820,OFF-EN-10004459,Security-Tint Envelopes,22.92,3
6260,CA-2015-150441,13/8/15,RA-19285,OFF-BI-10003529,Avery Round Ring Poly Binders,11.36,4
6261,CA-2015-162607,12/5/15,RO-19780,OFF-BI-10002949,Prestige Round Ring Binders,14.592,3
6262,CA-2017-103506,23/7/17,LR-17035,OFF-LA-10001158,"Avery Address/Shipping Labels for Typewriters, 4"" x 2""",41.4,4
6263,CA-2016-132479,24/9/16,MK-17905,OFF-BI-10004584,GBC ProClick 150 Presentation Binding System,442.372,7
6264,CA-2017-160724,5/5/17,YS-21880,OFF-BI-10004965,Ibico Covers for Plastic or Wire Binding Elements,34.5,3
6265,US-2016-115952,6/10/16,JH-15910,OFF-BI-10004654,Avery Binding System Hidden Tab Executive Style Index Sets,28.85,5
6266,CA-2014-146731,3/11/14,AT-10735,OFF-PA-10000141,"Ampad Evidence Wirebond Steno Books, 6"" x 9""",3.488,2
6267,CA-2014-146731,3/11/14,AT-10735,OFF-PA-10001019,Xerox 1884,143.856,9
6268,CA-2015-115392,1/10/15,RM-19675,TEC-PH-10002496,Cisco SPA301,311.98,2
6269,CA-2015-115392,1/10/15,RM-19675,OFF-BI-10000829,Avery Non-Stick Binders,22.45,5
6270,CA-2017-102379,2/12/17,BB-11545,TEC-PH-10001448,Anker Astro 15000mAh USB Portable Charger,39.992,1
6271,CA-2017-102379,2/12/17,BB-11545,FUR-CH-10004983,Office Star - Mid Back Dual function Ergonomic High Back Chair with 2-Way Adjustable Arms,1159.056,9
6272,CA-2017-102379,2/12/17,BB-11545,OFF-AR-10004022,Panasonic KP-380BK Classic Electric Pencil Sharpener,179.9,5
6273,CA-2017-149706,11/12/17,AS-10285,TEC-AC-10001284,Enermax Briskie RF Wireless Keyboard and Mouse Combo,116.312,7
6274,US-2016-139087,17/7/16,DK-13375,FUR-FU-10001847,Eldon Image Series Black Desk Accessories,12.42,3
6275,US-2016-139087,17/7/16,DK-13375,TEC-AC-10004595,First Data TMFD35 PIN Pad,428.4,3
6276,US-2016-139087,17/7/16,DK-13375,FUR-FU-10004164,"Eldon 300 Class Desk Accessories, Black",24.75,5
6277,US-2016-139087,17/7/16,DK-13375,OFF-LA-10001074,Round Specialty Laser Printer Labels,87.71,7
6278,US-2016-139087,17/7/16,DK-13375,OFF-ST-10000604,Home/Office Personal File Carts,69.52,2
6279,US-2016-139087,17/7/16,DK-13375,TEC-PH-10000148,Cyber Acoustics AC-202b Speech Recognition Stereo Headset,20.784,2
6280,US-2016-139087,17/7/16,DK-13375,OFF-BI-10000042,"Pressboard Data Binder, Crimson, 12"" X 8 1/2""",12.816,3
6281,CA-2017-152226,12/5/17,JH-15910,OFF-LA-10000443,Avery 501,5.904,2
6282,CA-2015-116484,20/11/15,JK-15205,FUR-FU-10002874,Ultra Commercial Grade Dual Valve Door Closer,63.824,2
6283,CA-2015-116484,20/11/15,JK-15205,OFF-ST-10003994,"Belkin 19"" Center-Weighted Shelf, Gray",141.552,3
6284,CA-2016-100944,24/9/16,EH-13765,OFF-EN-10001453,"Tyvek Interoffice Envelopes, 9 1/2"" x 12 1/2"", 100/Box",304.9,5
6285,CA-2016-100944,24/9/16,EH-13765,FUR-CH-10000988,Hon Olson Stacker Stools,563.24,5
6286,CA-2016-125080,21/10/16,VW-21775,FUR-TA-10003238,"Chromcraft Bull-Nose Wood 48"" x 96"" Rectangular Conference Tables",661.176,2
6287,CA-2016-121020,24/10/16,CG-12040,TEC-PH-10001061,Apple iPhone 5C,239.976,3
6288,CA-2014-100090,8/7/14,EB-13705,FUR-TA-10003715,Hon 2111 Invitation Series Corner Table,502.488,3
6289,CA-2014-100090,8/7/14,EB-13705,OFF-BI-10001597,"Wilson Jones Ledger-Size, Piano-Hinge Binder, 2"", Blue",196.704,6
6290,US-2015-139675,13/3/15,NF-18595,FUR-CH-10004063,Global Deluxe High-Back Manager's Chair,915.136,4
6291,US-2015-139675,13/3/15,NF-18595,FUR-FU-10001979,Dana Halogen Swing-Arm Architect Lamp,327.76,8
6292,CA-2017-143756,2/12/17,ME-17725,FUR-CH-10001854,Office Star - Professional Matrix Back Chair with 2-to-1 Synchro Tilt and Mesh Fabric Seat,701.96,2
6293,CA-2015-151253,22/4/15,AZ-10750,TEC-PH-10002923,"Logitech B530 USB Headset - headset - Full size, Binaural",88.776,3
6294,CA-2015-151253,22/4/15,AZ-10750,OFF-AR-10004691,Boston 1730 StandUp Electric Pencil Sharpener,64.14,3
6295,CA-2014-141152,16/9/14,RF-19345,OFF-BI-10002931,"Avery Trapezoid Extra Heavy Duty 4"" Binders",33.552,1
6296,CA-2014-141313,28/12/14,AJ-10780,OFF-AP-10002651,Hoover Upright Vacuum With Dirt Cup,1737.18,6
6297,CA-2014-141313,28/12/14,AJ-10780,OFF-ST-10000689,"Fellowes Strictly Business Drawer File, Letter/Legal Size",704.25,5
6298,CA-2014-141313,28/12/14,AJ-10780,OFF-PA-10003302,Xerox 1906,141.76,4
6299,CA-2014-169852,21/10/14,SF-20965,OFF-BI-10001460,Plastic Binding Combs,36.36,3
6300,CA-2017-107314,30/11/17,MZ-17335,FUR-FU-10003489,Contemporary Borderless Frame,25.83,3
6301,US-2014-161305,6/6/14,SB-20170,OFF-BI-10002794,"Avery Trapezoid Ring Binder, 3"" Capacity, Black, 1040 sheets",24.588,3
6302,US-2014-161305,6/6/14,SB-20170,OFF-EN-10000461,"#10- 4 1/8"" x 9 1/2"" Recycled Envelopes",13.984,2
6303,CA-2017-166919,23/11/17,AH-10210,TEC-PH-10001305,Panasonic KX TS208W Corded phone,195.96,5
6304,CA-2017-162712,18/6/17,NK-18490,OFF-PA-10000167,Xerox 1925,74.352,3
6305,CA-2017-107552,5/5/17,AI-10855,OFF-PA-10002947,Xerox 1923,6.68,1
6306,CA-2016-163328,4/11/16,TP-21565,OFF-SU-10002301,Serrated Blade or Curved Handle Hand Letter Openers,17.584,7
6307,CA-2016-163328,4/11/16,TP-21565,FUR-CH-10003298,"Office Star - Contemporary Task Swivel chair with Loop Arms, Charcoal",104.784,1
6308,CA-2016-163328,4/11/16,TP-21565,OFF-PA-10004353,Southworth 25% Cotton Premium Laser Paper and Envelopes,47.952,3
6309,CA-2016-163328,4/11/16,TP-21565,FUR-CH-10000229,Global Enterprise Series Seating High-Back Swivel/Tilt Chairs,650.352,3
6310,CA-2016-163328,4/11/16,TP-21565,OFF-LA-10003930,"Dot Matrix Printer Tape Reel Labels, White, 5000/Box",629.184,8
6311,CA-2016-163328,4/11/16,TP-21565,OFF-PA-10000176,Xerox 1887,15.176,1
6312,CA-2014-112837,11/9/14,LW-17125,FUR-FU-10004006,"Deflect-o DuraMat Lighweight, Studded, Beveled Mat for Low Pile Carpeting",127.95,3
6313,CA-2017-120019,16/2/17,NG-18355,OFF-ST-10001932,Fellowes Staxonsteel Drawer Files,579.51,3
6314,CA-2017-120019,16/2/17,NG-18355,TEC-PH-10000923,"Belkin SportFit Armband For iPhone 5s/5c, Fuchsia",14.99,1
6315,CA-2014-100762,24/11/14,NG-18355,OFF-AR-10000380,"Hunt PowerHouse Electric Pencil Sharpener, Blue",151.92,4
6316,CA-2014-100762,24/11/14,NG-18355,OFF-LA-10003930,"Dot Matrix Printer Tape Reel Labels, White, 5000/Box",196.62,2
6317,CA-2014-100762,24/11/14,NG-18355,OFF-PA-10001815,Xerox 1885,144.12,3
6318,CA-2014-100762,24/11/14,NG-18355,OFF-PA-10004082,"Adams Telephone Message Book w/Frequently-Called Numbers Space, 400 Messages per Book",15.96,2
6319,CA-2017-161459,25/11/17,EB-13750,TEC-PH-10004071,PayAnywhere Card Reader,39.96,5
6320,CA-2017-161459,25/11/17,EB-13750,OFF-PA-10002377,"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 200/Messages",34.08,6
6321,CA-2017-160017,28/9/17,SP-20860,OFF-PA-10001800,Xerox 220,10.368,2
6322,CA-2014-123316,13/10/14,SP-20545,OFF-BI-10002764,Recycled Pressboard Report Cover with Reinforced Top Hinge,7.752,3
6323,CA-2014-141299,3/6/14,RB-19795,OFF-EN-10004459,Security-Tint Envelopes,15.28,2
6324,CA-2014-104402,17/6/14,DB-13660,TEC-MA-10000423,Texas Instruments TI-34 Scientific Calculator,65.97,3
6325,CA-2015-110289,29/10/15,NB-18655,OFF-PA-10002986,Xerox 1898,33.4,5
6326,CA-2015-110289,29/10/15,NB-18655,OFF-EN-10001434,"Strathmore #10 Envelopes, Ultimate White",210.84,4
6327,CA-2014-167927,20/1/14,XP-21865,OFF-ST-10000760,Eldon Fold 'N Roll Cart System,13.98,1
6328,CA-2014-167927,20/1/14,XP-21865,FUR-FU-10002918,Eldon ClusterMat Chair Mat with Cordless Antistatic Protection,272.94,3
6329,CA-2014-167927,20/1/14,XP-21865,OFF-BI-10000605,"Acco Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Executive Red",19.05,5
6330,CA-2014-167927,20/1/14,XP-21865,OFF-AP-10002311,"Holmes Replacement Filter for HEPA Air Cleaner, Very Large Room, HEPA Filter",247.716,4
6331,CA-2014-167927,20/1/14,XP-21865,OFF-ST-10003123,Fellowes Bases and Tops For Staxonsteel/High-Stak Systems,66.58,2
6332,CA-2014-167927,20/1/14,XP-21865,OFF-AR-10004456,Panasonic KP-4ABK Battery-Operated Pencil Sharpener,43.92,3
6333,CA-2014-167927,20/1/14,XP-21865,FUR-FU-10002268,Ultra Door Push Plate,14.73,3
6334,CA-2014-167927,20/1/14,XP-21865,OFF-BI-10004364,Storex Dura Pro Binders,29.7,5
6335,CA-2014-133305,11/7/14,MH-17455,OFF-PA-10001970,Xerox 1881,49.12,4
6336,CA-2014-133305,11/7/14,MH-17455,OFF-BI-10002954,Newell 3-Hole Punched Plastic Slotted Magazine Holders for Binders,18.28,5
6337,CA-2016-165995,30/8/16,BG-11740,FUR-FU-10000672,"Executive Impressions 10"" Spectator Wall Clock",47.04,4
6338,CA-2016-165995,30/8/16,BG-11740,TEC-PH-10004908,Panasonic KX TS3282W Corded phone,339.96,5
6339,CA-2017-143112,5/10/17,TS-21370,TEC-PH-10003095,Samsung HM1900 Bluetooth Headset,87.8,4
6340,CA-2017-143112,5/10/17,TS-21370,FUR-CH-10002880,"Global High-Back Leather Tilter, Burgundy",221.382,2
6341,CA-2017-143112,5/10/17,TS-21370,TEC-MA-10001047,"3D Systems Cube Printer, 2nd Generation, Magenta",5199.96,4
6342,US-2017-105830,31/12/16,DB-13660,OFF-ST-10002554,Tennsco Industrial Shelving,156.512,4
6343,CA-2015-146255,7/3/15,EM-14140,TEC-AC-10004469,Microsoft Sculpt Comfort Mouse,119.85,3
6344,CA-2015-146255,7/3/15,EM-14140,OFF-BI-10000309,"GBC Twin Loop Wire Binding Elements, 9/16"" Spine, Black",30.44,2
6345,CA-2015-146255,7/3/15,EM-14140,OFF-BI-10001765,Wilson Jones Heavy-Duty Casebound Ring Binders with Metal Hinges,69.28,2
6346,CA-2015-146255,7/3/15,EM-14140,TEC-PH-10001619,LG G3,587.97,3
6347,CA-2017-104822,20/10/17,RB-19465,OFF-LA-10002034,Avery 478,24.55,5
6348,CA-2015-104486,1/5/15,PO-18850,OFF-BI-10000309,"GBC Twin Loop Wire Binding Elements, 9/16"" Spine, Black",12.176,1
6349,CA-2015-104486,1/5/15,PO-18850,OFF-ST-10000876,Eldon Simplefile Box Office,37.32,3
6350,CA-2015-104486,1/5/15,PO-18850,OFF-SU-10002573,"Acme 10"" Easy Grip Assistive Scissors",35.06,2
6351,CA-2017-161557,3/9/17,AG-10900,FUR-FU-10004622,Eldon Advantage Foldable Chair Mats for Low Pile Carpets,108.4,5
6352,CA-2017-161130,3/11/17,BF-11275,TEC-PH-10002549,Polycom SoundPoint IP 450 VoIP phone,361.376,2
6353,US-2015-161347,13/9/15,HG-14845,OFF-BI-10004209,"Fellowes Twister Kit, Gray/Clear, 3/pkg",2.412,1
6354,US-2015-109015,6/9/15,BS-11590,OFF-AP-10001962,Black & Decker Filter for Double Action Dustbuster Cordless Vac BLDV7210,8.39,1
6355,US-2015-109015,6/9/15,BS-11590,TEC-PH-10002922,ShoreTel ShorePhone IP 230 VoIP phone,337.98,2
6356,CA-2014-110611,6/10/14,JD-16015,OFF-ST-10000642,"Tennsco Lockers, Gray",83.92,5
